name,gender,birthyear,hpi,group
Margaret Mead,F,1901,75.75009801745087,28
Tinto Brass,M,1933,75.74853040884625,28
Zhou Yu,M,175,75.74851503095987,10
"Louis, Dauphin of France",M,1729,75.74738657068555,26
Yitzhak Shamir,M,1915,75.746540544198,28
Andrei Zhdanov,M,1896,75.74494470066288,27
Franz Boas,M,1858,75.744833885252,27
Pope Pontian,M,200,75.7440207552464,11
Cnut the Great,M,995,75.74264293371927,18
"Frederick III, Elector of Saxony",M,1463,75.7411437712425,23
Martti Ahtisaari,M,1937,75.73467091582697,28
Ptolemy V Epiphanes,M,-210,75.73408460376801,6
Takeda Shingen,M,1521,75.73334127643528,24
August Ferdinand Möbius,M,1790,75.73183529801116,26
William II of the Netherlands,M,1792,75.73172293630525,26
Gregory Palamas,M,1296,75.7277202009482,21
Maya,F,-600,75.72709625281982,3
Pope John III,M,520,75.72674129618936,14
Pope Boniface III,M,540,75.72569852478576,14
Joaquín Rodrigo,M,1901,75.7243666782908,28
Abdelaziz Bouteflika,M,1937,75.72109373473695,28
Montgomery Clift,M,1920,75.72109021969837,28
Antonio Banderas,M,1960,75.72084777526214,28
Justin II,M,520,75.718934362884,14
Afonso V of Portugal,M,1432,75.71717118774951,23
Eric XIV of Sweden,M,1533,75.71490756298041,24
Pope Valentine,M,780,75.71252983723016,16
Camille Desmoulins,M,1760,75.71177599877436,26
Mahavira,M,-599,75.7107980014695,3
Talaat Pasha,M,1874,75.70800012534686,27
Aishwarya Rai,F,1973,75.70631206699194,28
Jahangir,M,1569,75.70387079711597,24
Pope Leo II,M,611,75.70157928397026,15
Antoine of Navarre,M,1518,75.70113345322387,24
Louise de La Vallière,F,1644,75.69963824974923,25
George Lazenby,M,1939,75.69825432537651,28
Giulietta Masina,F,1921,75.69813292480279,28
Oswald Mosley,M,1896,75.6978929153136,27
Shang Yang,M,-390,75.69748436819417,5
Jane Goodall,F,1934,75.69507393420004,28
László Kubala,M,1927,75.6914652955274,28
Antiochus I Soter,M,-324,75.68777821120608,5
Geoffrey Rush,M,1951,75.68644373253579,28
Muawiya II,M,661,75.68220871931898,15
Amartya Sen,M,1933,75.67871120512966,28
Shaquille O'Neal,M,1972,75.67807902140227,28
Albano Carrisi,M,1943,75.67706233471164,28
Sabiha Gökçen,F,1913,75.67618964273957,28
Pope Eugene II,M,780,75.67510433607663,16
Wolfram Freiherr von Richthofen,M,1895,75.67301998573755,27
Alvin Toffler,M,1928,75.67242087340932,28
Elon Musk,M,1971,75.6718246227966,28
Ahmad Yasawi,M,1103,75.67024162365202,20
Karl Friedrich Schinkel,M,1781,75.66832482972664,26
Richard Trevithick,M,1771,75.66830879342628,26
Marie Louise d’Orléans,F,1662,75.66760669851995,25
Friedrich Bessel,M,1784,75.66730634897705,26
F. W. de Klerk,M,1936,75.66723574257273,28
Turgut Özal,M,1927,75.66533688391297,28
Pablo Casals,M,1876,75.66482298791179,27
John III of Portugal,M,1502,75.6622784500443,24
Tigran Petrosian,M,1929,75.65991337409488,28
Ferdinand Schörner,M,1892,75.65975690617321,27
Michel Piccoli,M,1925,75.6595519997102,28
Vladimir Vysotsky,M,1938,75.6573304361217,28
Giulio Caccini,M,1551,75.65529725839558,24
Joseph Pulitzer,M,1847,75.65372108140832,27
Lars von Trier,M,1956,75.65354501080667,28
Pietro Aretino,M,1492,75.65147504852797,23
Maurice Leblanc,M,1864,75.64463848287055,27
Ettore Bugatti,M,1881,75.64338678695712,27
Éric Rohmer,M,1920,75.64337429443648,28
Tibullus,M,-50,75.64248600303027,8
Qu Yuan,M,-343,75.63816485063123,5
Pheidippides,M,-600,75.63808295844574,3
Kwame Nkrumah,M,1909,75.63235160235268,28
Sándor Kocsis,M,1929,75.63201103979314,28
Nero Claudius Drusus,M,-38,75.63159950947153,8
Pope Caius,M,250,75.63053731471182,11
Emir Abdelkader,M,1808,75.62946965171272,27
Gertrude Stein,F,1874,75.62926943782792,27
Jørn Utzon,M,1918,75.6283437623757,28
Nabopolassar,M,-658,75.62804523828142,2
Propertius,M,-50,75.62692378363772,8
Livius Andronicus,M,-280,75.62649689121062,6
Émilie du Châtelet,F,1706,75.6260926893705,26
Omar Mukhtar,M,1858,75.62383361227155,27
Giuseppe Farina,M,1906,75.62322366044774,28
Jacqueline Bisset,F,1944,75.6227577236796,28
Hasdrubal Barca,M,-300,75.62128955469161,6
Helmut Schmidt,M,1918,75.62104722240335,28
"Raymond IV, Count of Toulouse",M,1045,75.61912600222836,19
U Thant,M,1909,75.61769416394233,28
Daniel Ortega,M,1945,75.61699340839648,28
Pope Zephyrinus,M,150,75.61509306422784,10
Abu Ubaidah ibn al-Jarrah,M,582,75.61418188096714,14
Asparuh of Bulgaria,M,640,75.61178991779964,15
Pedro I of Brazil,M,1798,75.61175730790494,26
Syd Barrett,M,1946,75.60764892816624,28
Sydney Pollack,M,1934,75.60715884683847,28
"John, King of Denmark",M,1455,75.6055045283452,23
Frederick VII of Denmark,M,1808,75.60400396580887,27
Alexander of Greece,M,1893,75.6034140083019,27
Ronald Koeman,M,1963,75.6028857828487,28
Art Garfunkel,M,1941,75.60239371353866,28
Philomena,F,291,75.6017779073123,11
Muzio Clementi,M,1752,75.5991057020565,26
Viktor Yanukovych,M,1950,75.5990124874666,28
Constanze Mozart,F,1762,75.59869786178234,26
Louis III of France,M,863,75.59774032020145,17
Yang Guifei,F,719,75.59582714556078,16
Steve Ballmer,M,1956,75.59450918439043,28
Yoshinori Ohsumi,M,1945,75.59417162177839,28
Folke Bernadotte,M,1895,75.59390039085889,27
Moses Mendelssohn,M,1729,75.59377489420582,26
Glenn Gould,M,1932,75.59223005722949,28
"Louis, Grand Condé",M,1621,75.59203234436343,25
Edward Said,M,1935,75.59183697399268,28
Pope Hyginus,M,100,75.59142894267436,10
André Citroën,M,1878,75.59059049391729,27
Lazar of Serbia,M,1329,75.5896120061711,22
Claudia Octavia,F,40,75.5894555725575,9
Zewditu,F,1876,75.58792705851721,27
Jefferson Davis,M,1808,75.58283190495904,27
Pseudo-Dionysius the Areopagite,M,500,75.5824068765007,14
"Maria Christina, Duchess of Teschen",F,1742,75.57977882473767,26
Sócrates,M,1954,75.57976396104068,28
Pope Anterus,M,180,75.57922524560294,10
Muhammad II of Khwarazm,M,1169,75.57880743568845,20
Arthur Compton,M,1892,75.5705836662895,27
Wilm Hosenfeld,M,1895,75.5702277977811,27
Khalifa Haftar,M,1943,75.57020058030918,28
Albert Fish,M,1870,75.5680587575812,27
Joseph Merrick,M,1862,75.56796632001355,27
Otto Heinrich Warburg,M,1883,75.56382022120924,27
Roh Moo-hyun,M,1946,75.56342889588286,28
Simon Wiesenthal,M,1908,75.56308928488818,28
Peter II of Yugoslavia,M,1923,75.56255621716973,28
Francesco I Sforza,M,1401,75.56140973403969,23
Andronikos III Palaiologos,M,1297,75.56059973898745,21
Ludovico Ariosto,M,1474,75.5587127652812,23
George Armstrong Custer,M,1839,75.5584691756165,27
Alexander I of Serbia,M,1876,75.5561161962383,27
Calvin Klein,M,1942,75.55160200729998,28
"Princess Alice, Duchess of Gloucester",F,1901,75.55129764542974,28
Ottokar II of Bohemia,M,1233,75.54989390785326,21
Sejo of Joseon,M,1417,75.54720582668878,23
Princess Ludovika of Bavaria,F,1808,75.53943229806043,27
"Napoléon, Prince Imperial",M,1856,75.537457227027,27
13th Dalai Lama,M,1876,75.5374416533139,27
Svetlana Alliluyeva,F,1926,75.53687266144803,28
Elisabeth Christine of Brunswick-Wolfenbüttel,F,1691,75.53680711596975,25
Ingólfr Arnarson,M,850,75.5355623422631,17
Ibrahim Pasha of Egypt,M,1789,75.53234493927773,26
Aage Bohr,M,1922,75.53062643792238,28
Ferruccio Lamborghini,M,1916,75.5278903290237,28
Yakov Dzhugashvili,M,1907,75.52565627978336,28
Axel von Fersen the Younger,M,1755,75.52447439891098,26
Avempace,M,1080,75.52411449766889,19
"Baldwin I, Latin Emperor",M,1172,75.5227330967009,20
Philippikos Bardanes,M,700,75.52154476350343,16
Ephialtes of Trachis,M,-550,75.51632966882184,3
Étienne Bonnot de Condillac,M,1714,75.51622074453445,26
Pablo de Sarasate,M,1844,75.5155298400898,27
Cornelius Nepos,M,-100,75.51265156872465,8
Dian Fossey,F,1932,75.51216141909632,28
G. H. Hardy,M,1877,75.51196843561559,27
Pope Telesphorus,M,100,75.5114475990828,10
Beatrice Portinari,F,1265,75.51045828459291,21
Tim Burton,M,1958,75.50888784570712,28
Patrick Stewart,M,1940,75.50875086584081,28
Carlos Gardel,M,1890,75.50808515346858,27
Humayun,M,1508,75.50736032986568,24
2nd Dalai Lama,M,1476,75.50681090413465,23
Françoise Sagan,F,1935,75.50567002049003,28
Ilya Prigogine,M,1917,75.5049828168372,28
Frank-Walter Steinmeier,M,1956,75.5044667934176,28
Napoléon Louis Bonaparte,M,1804,75.50441960528212,27
Dennis Hopper,M,1936,75.50281477118095,28
Pope Hilarius,M,415,75.50052130860736,13
Carl David Anderson,M,1905,75.4995454438585,28
Karl Barth,M,1886,75.49839446770049,27
André Masséna,M,1758,75.49672940718625,26
Paul Ekman,M,1934,75.49544774696946,28
Roger Vadim,M,1928,75.49289594632326,28
Vladimir Tatlin,M,1885,75.49285580963944,27
Margaret of Anjou,F,1430,75.49192692477808,23
Hua Tuo,M,200,75.49176756108656,11
Friedrich Schlegel,M,1772,75.48893045019753,26
Pancras of Rome,M,289,75.48840661283805,11
Antipater,M,-397,75.48821957263465,5
Jeremy Irons,M,1948,75.48616124128468,28
Samo,M,600,75.48324860835336,15
Ambroise Paré,M,1510,75.48183012384402,24
Gaspard Monge,M,1746,75.48172532835895,26
Trebonianus Gallus,M,206,75.48001869108276,11
Nelly Sachs,F,1891,75.47822582314627,27
Berenice IV of Egypt,F,-77,75.47683838443905,8
John VI Kantakouzenos,M,1292,75.47633504812092,21
"Francesco I de' Medici, Grand Duke of Tuscany",M,1541,75.47378753814537,24
Sándor Márai,M,1900,75.47091443410204,28
Ivan Krylov,M,1769,75.4705176238214,26
"Archduke Charles, Duke of Teschen",M,1771,75.47048080850266,26
Ariq Böke,M,1219,75.47033880793393,21
Pierre Beaumarchais,M,1732,75.46896840338054,26
Romanos I Lekapenos,M,870,75.46692876134001,17
Chuck Jones,M,1912,75.46559888564578,28
Giovanni Gabrieli,M,1557,75.46482518413596,24
Attar of Nishapur,M,1145,75.46211669106447,20
Ralph Lauren,M,1939,75.46123870616407,28
Frédéric Passy,M,1822,75.46085842784089,27
Filippino Lippi,M,1457,75.4603198843037,23
Herod Agrippa,M,-11,75.46011712777961,8
Paul Bocuse,M,1926,75.45882950270178,28
Peter Debye,M,1884,75.45872639379563,27
Lucia Bosè,F,1931,75.45863368956324,28
Lazzaro Spallanzani,M,1729,75.45781467455558,26
Dmitry Medvedev,M,1965,75.45659155504114,28
Carus,M,230,75.45567522235415,11
Masinissa,M,-238,75.44976959989683,6
Marie François Sadi Carnot,M,1837,75.44866950897324,27
Friedrich Dürrenmatt,M,1921,75.44803049744712,28
"Margaret of Austria, Queen of Spain",F,1584,75.44772736228278,24
Soichiro Honda,M,1906,75.44732034682058,28
Solomon ibn Gabirol,M,1021,75.44686173196992,19
Muhammad al-Baqir,M,677,75.44514478974162,15
Ibn Tufail,M,1110,75.4450669488761,20
Khalifa bin Zayed Al Nahyan,M,1948,75.44451639352005,28
Cyrus I,M,-690,75.44444171155654,2
Pope Stephen II,M,715,75.4424800176635,16
José Mourinho,M,1963,75.44216826702264,28
Bolesław I the Brave,M,967,75.44004443320718,18
Soraya Esfandiary-Bakhtiary,F,1932,75.43911200753902,28
János Kádár,M,1912,75.43531707481041,28
Friedensreich Hundertwasser,M,1928,75.4350962273304,28
Anthemius,M,420,75.42904882264472,13
Richard Dedekind,M,1831,75.42896979049468,27
Xerxes II of Persia,M,-500,75.4289612510156,4
Kathy Bates,F,1948,75.42752739480949,28
Miloš Obilić,M,1350,75.42670563512851,22
Chulalongkorn,M,1853,75.42600015095246,27
Philippe Pinel,M,1745,75.42495245994454,26
Nathaniel Hawthorne,M,1804,75.42353144490068,27
George Clooney,M,1961,75.42163136556707,28
James Buchanan,M,1791,75.41997685846557,26
Isabella of Austria,F,1501,75.41843773263108,24
Peter I of Portugal,M,1320,75.41580318238954,22
Eadweard Muybridge,M,1830,75.41478714872227,27
Peter the Hermit,M,1050,75.41454651964811,19
Agnès Varda,F,1928,75.41231932798146,28
Ken Miles,M,1918,75.41204987217029,28
Louis Renault,M,1843,75.41193147816682,27
Haakon IV of Norway,M,1204,75.40863464272853,21
Georgi Plekhanov,M,1856,75.4064529428808,27
Chūichi Nagumo,M,1887,75.40472130520172,27
Theo Angelopoulos,M,1935,75.40390546097379,28
Arthur Honegger,M,1892,75.40323850374972,27
Ronaldo,M,1976,75.40318792814976,28
Pope Stephen I,M,200,75.40237675177765,11
Maria Feodorovna,F,1759,75.4015388705192,26
Robert Woodrow Wilson,M,1936,75.40128600896546,28
Siméon Denis Poisson,M,1781,75.39988017224522,26
Domenico Cimarosa,M,1749,75.3989674707292,26
Rudolf Dassler,M,1898,75.39823117569361,27
Jacques Hébert,M,1757,75.3976015999757,26
Majorian,M,420,75.39515741923034,13
Arrian,M,89,75.39316822386846,9
Bayazid Bastami,M,804,75.39290532111958,17
Angela Lansbury,F,1925,75.38760514477036,28
Charles Goodyear,M,1800,75.38706020611747,27
Esarhaddon,M,-800,75.386234011117,1
Hortense de Beauharnais,F,1783,75.38614369089778,26
Francis Picabia,M,1879,75.38432308661667,27
Henry the Lion,M,1129,75.38431164483549,20
Willis Carrier,M,1876,75.38151253570693,27
Lucien Bonaparte,M,1775,75.38013253380679,26
Fernando Botero,M,1932,75.37953101829797,28
Andrey Kolmogorov,M,1903,75.379521174964,28
Alexey Stakhanov,M,1906,75.37950676343566,28
Patanjali,M,-200,75.37862550289161,7
Étienne de La Boétie,M,1530,75.37627979254505,24
Benedetto Croce,M,1866,75.37503535247696,27
Alexander Calder,M,1898,75.37318973945861,27
Gaius,M,120,75.37301719990903,10
Feodor II of Russia,M,1589,75.37042555867005,24
Ivan Goncharov,M,1812,75.3691225476126,27
Gabriel Lippmann,M,1845,75.36615483355878,27
Maria Alexandrovna,F,1824,75.36005891194486,27
Paulette Goddard,F,1910,75.3583874747616,28
Giorgio Napolitano,M,1925,75.35379577570176,28
Franco Zeffirelli,M,1923,75.35331483712773,28
Gianni Rodari,M,1920,75.3531823216432,28
Johann Heinrich Lambert,M,1728,75.35266703815304,26
Christine Lagarde,F,1956,75.35150739300957,28
Michael I Cerularius,M,1005,75.35087090840597,19
Aleksandr Vasilevsky,M,1895,75.34997937410148,27
Joseph Stiglitz,M,1943,75.34849273696886,28
Yayoi Kusama,F,1929,75.34824220254856,28
Benoit Mandelbrot,M,1924,75.34802924636361,28
György Ligeti,M,1923,75.34793256635223,28
Boris Johnson,M,1964,75.34599245235096,28
Ennius,M,-239,75.34465410123148,6
Gregory the Illuminator,M,257,75.34285072374996,11
Sergei Yesenin,M,1895,75.34254405604229,27
Joseph Lister,M,1827,75.34231755009505,27
Elizabeth of Luxembourg,F,1409,75.34104875111055,23
Mardonius,M,-600,75.33855152981927,3
Manuel II of Portugal,M,1889,75.33572383523125,27
Julio Cortázar,M,1914,75.33554839673329,28
Traudl Junge,F,1920,75.32672418735577,28
Theo van Doesburg,M,1883,75.32664067586292,27
Elisabeth Farnese,F,1692,75.32425171905705,25
César Cui,M,1835,75.32336734371069,27
"Louis Philippe II, Duke of Orléans",M,1747,75.32318719741798,26
Michael Clarke Duncan,M,1957,75.32247797210468,28
Sauli Niinistö,M,1948,75.32040990657681,28
Jeff Bridges,M,1949,75.32027932063986,28
Janet Leigh,F,1927,75.3196226443982,28
Vavá,M,1934,75.31875929446815,28
August Kekulé,M,1829,75.31747915639268,27
Pelagius,M,360,75.31738722149082,12
Josephine of Leuchtenberg,F,1807,75.31699507065667,27
Gaius Caesar,M,-20,75.31638712781412,8
Thomas Wolfe,M,1900,75.3152083215921,28
Giovanni Battista Piranesi,M,1720,75.31447509841999,26
Sharon Stone,F,1958,75.31334351821634,28
Lemmy,M,1945,75.31293517101523,28
Casimir IV Jagiellon,M,1427,75.31285135174448,23
Tongzhi Emperor,M,1856,75.31113717334901,27
Hermann Fegelein,M,1906,75.30941621160643,28
Maria Luisa of Parma,F,1751,75.30802859139236,26
Thomas Bernhard,M,1931,75.30674143262183,28
Antônio Carlos Jobim,M,1927,75.3045417698421,28
Djemal Pasha,M,1872,75.3028919171729,27
Saint Sava,M,1169,75.30007024261666,20
André Maurois,M,1885,75.29986606362226,27
Ion Iliescu,M,1930,75.29936303388362,28
Grand Duchess Anna Petrovna of Russia,F,1708,75.29823536146765,26
Little Richard,M,1932,75.29766804416184,28
Princess Alice of the United Kingdom,F,1843,75.29760555439873,27
Pope John V,M,635,75.29691029274693,15
David II of Scotland,M,1324,75.29432070627045,22
Louise of Mecklenburg-Strelitz,F,1776,75.29415707890381,26
Doris Day,F,1922,75.29144529047339,28
Frédéric Bazille,M,1841,75.2908128038782,27
Anne Robert Jacques Turgot,M,1727,75.28623973794492,26
Abu Mansur al-Maturidi,M,893,75.28532985121102,17
Gunnar Nordahl,M,1921,75.28526729416839,28
Osamu Dazai,M,1909,75.28394290574789,28
Ernst Busch,M,1885,75.28249534165259,27
Stateira II,F,-346,75.28107377327304,5
Mike Tyson,M,1966,75.27950810984825,28
Michael J. Fox,M,1961,75.27907851853836,28
George Everest,M,1790,75.27905358324658,26
Alexios III Angelos,M,1153,75.27874544092586,20
El Lissitzky,M,1890,75.27833971789191,27
G. K. Chesterton,M,1874,75.27685342684582,27
Pepin of Landen,M,585,75.27596394311907,14
Richard Kiel,M,1939,75.27514053795313,28
Totila,M,500,75.27449274235244,14
Karen Horney,F,1885,75.27412164008413,27
Daniel Day-Lewis,M,1957,75.27382183410616,28
William Makepeace Thackeray,M,1811,75.27197586253541,27
Alphonsus Liguori,M,1696,75.27028686057706,25
Peter Fonda,M,1940,75.26942792877503,28
Bernard Arnault,M,1949,75.26654828283826,28
Leonard Nimoy,M,1931,75.26057907224858,28
Archduke Otto of Austria,M,1865,75.25940389772734,27
Francisco Gento,M,1933,75.257413393286825,28
Eugen Bleuler,M,1857,75.25710893115138,27
Erwin von Witzleben,M,1881,75.2559455959993,27
"Francis, Duke of Guise",M,1519,75.25512140875243,24
Dianne Wiest,F,1946,75.25459330244651,28
Phaedrus,M,-20,75.25097441458283,8
Gordon Allport,M,1897,75.24969401840228,27
Stjepan Mesić,M,1934,75.24952410208367,28
Walther Funk,M,1890,75.248516375253,27
Carl von Ossietzky,M,1889,75.24602882132274,27
Jacob Bernoulli,M,1654,75.24571437751155,25
Hugo van der Goes,M,1440,75.24486544517869,23
Lech Kaczyński,M,1949,75.24430038395447,28
Muhammad Abduh,M,1849,75.24371692309269,27
Marie Tussaud,F,1761,75.24284795117515,26
Franco Nero,M,1941,75.24237737241569,28
Helmuth Weidling,M,1891,75.23812980008492,27
Max Euwe,M,1901,75.23680104506558,28
Dionysius the Areopagite,M,100,75.23463796837267,10
Perseus of Macedon,M,-212,75.23438816478985,6
Bernie Ecclestone,M,1930,75.23430473360987,28
Ernst Abbe,M,1840,75.23248285729902,27
Jennifer Lopez,F,1969,75.23159300428905,28
Jerome Bruner,M,1915,75.23023979242993,28
Theodore I Laskaris,M,1174,75.23003064242043,20
Semyon Budyonny,M,1883,75.22987482257798,27
Michelle Bachelet,F,1951,75.22703266987263,28
Johan de Witt,M,1625,75.22667775657922,25
Emmerich Kálmán,M,1882,75.2266407511251,27
Werner Herzog,M,1942,75.22601187115883,28
Maximilian II of Bavaria,M,1811,75.22598173798596,27
Galeazzo Ciano,M,1903,75.22494168998647,28
Charles Albert Gobat,M,1843,75.22434424668141,27
Frederick Soddy,M,1877,75.22417349349263,27
Thomas Gainsborough,M,1727,75.22303392977258,26
Pope Eleutherius,M,171,75.22192472478294,10
Conrad IV of Germany,M,1228,75.22093735612135,21
Margaret Mary Alacoque,F,1647,75.22066132932547,25
Francisco Tárrega,M,1852,75.21785227835005,27
Melissus of Samos,M,-470,75.21758237393215,4
Franz Halder,M,1884,75.21457734502356,27
Iggy Pop,M,1947,75.21364502541009,28
José de San Martín,M,1778,75.21308415065602,26
Ernst Ruska,M,1906,75.21144752820571,28
Robert Kardashian,M,1944,75.21041381641622,28
Numerian,M,254,75.2100644905002,11
Chet Baker,M,1929,75.20760035733687,28
Umberto Nobile,M,1885,75.20739110616556,27
Lactantius,M,250,75.20705111925729,11
Gabriel Marcel,M,1889,75.20666833469701,27
William Petty,M,1623,75.20652087497396,25
Jeff Bezos,M,1964,75.20512620615698,28
Constantius III,M,370,75.20435393699965,12
Fausto Cercignani,M,1941,75.20397662056823,28
Pope John XI,M,910,75.20381649112382,18
Mika Waltari,M,1908,75.20171695318531,28
Percy Fawcett,M,1867,75.20031326490411,27
Safiyya bint Huyayy,F,610,75.19965155806648,15
Marcello Malpighi,M,1628,75.19690648438512,25
Charles Edward Stuart,M,1720,75.19499527997182,26
Camillus de Lellis,M,1550,75.19488968407401,24
Alfred de Musset,M,1810,75.1933406986752,27
Dante Gabriel Rossetti,M,1828,75.19274062737951,27
Ptolemy IX Lathyros,M,-142,75.19243702182598,7
Henrik Dam,M,1895,75.1914878820643,27
Susan Sarandon,F,1946,75.18932684944116,28
William Henry Bragg,M,1862,75.1876885192308,27
Carl Bosch,M,1874,75.18576419307442,27
Andrzej Sapkowski,M,1948,75.18542136417801,28
José Carreras,M,1946,75.182855107904615,28
Abdullah Öcalan,M,1949,75.18283459386001,28
Manasseh of Judah,M,-800,75.18046206662022,1
Barry Barish,M,1936,75.18040122656038,28
Saint Sarah,F,100,75.17882115536607,10
Marius Petipa,M,1818,75.17843108064822,27
Anna Magnani,F,1908,75.17605498484679,28
Antipope Benedict XIII,M,1328,75.17501296656717,22
Georg von Küchler,M,1881,75.1747473803262,27
